DrugBank_ID,Ligand_SMILES
D14143,OC1(CCN(CCCC(=O)c2cccc(F)c2)CC1)c1ccc(Cl)cc1
D14144,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@H]23)C1
D14145,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)CNCCCN(CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(=O)N[C@@H](C)C(N)=O
D14146,NCCCC(O)=O
D14147,CN(C)C(=O)[C@H]1CSCc2c(cccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)C(=O)N1)-c1ccc(cc1)C(O)=O
D14148,COc1cc(Nc2nc(CN)cc3c(n[nH]c23)-c2ccccc2)cc(OC)c1OC
D14149,COCc1ccc(cc1)-c1ccc(cc1)N(C[C@@H](N)[C@@H](C)OC)C(=O)[C@@H]1C[C@H]1c1ccccn1
D14150,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(F)CCN(C)CC1)c1cccc(C(F)F)c1F
D14151,NC(N)=NN=CC12CC3CC(CC(C3)C1)C2
D14152,CCCCN(Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1)c1ncnc2n(C)c(nc12)S(C)=O
D14153,CN1CC2CC1CN2c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)cn1
D14154,O=C1N(Cc2c[nH]c3ccccc23)CCCC11CCN(CC1)c1cnc2ccccc2n1
D14155,COc1cccc(c1)C(C)NC(=O)COc1cc(c2c(nn(C)c2n1)-c1ccccc1)C(F)(F)F
D14156,COc1ccc(cn1)C(C)NC(=O)COc1cc(C(F)F)c2c(nn(C)c2n1)-c1ccccc1
D14157,Cc1ccc2[C@H](CCc2n1)NC(=O)COc1cc(C)c2c(nn(C)c2n1)C1CC1
D14158,CC(C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
D14159,COc1nc2ccc(cc2c(Cl)c1CNCCC(F)(F)F)C(O)(c1cnc(C)n1C)c1cnc(C)n1C
D14160,COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(Cl)c(F)c1)Sc1cncc(Cl)c1
D14161,[BH3-][P@@]1(=O)OCC2OC(C(O[P@]([BH3-])(=O)OCC3OC(C(O)C3O1)n1cnc3c(N)ncnc13)C2O)n1cnc2c1nc(N)[nH]c2=O
D14162,CNC(=O)c1ccc2n(c(nc2c1)-c1cc(nc2ccccc12)-c1cncn1C)-c1ccc2n(C)c(=O)n(C)c2c1
D14163,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(C)CCC\C=C/CCC[C@@](C)(NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)[C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N1)C(O)=O
D14164,CC(C)(C)c1cc(CN(C(=O)CN(Cc2ccc(Cl)cc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c2ccc(C(O)=O)c(O)c2)cc(c1)C(C)(C)C
D14165,C1CN(CCO1)c1snc2cc(cnc12)-c1ccsc1
D14166,OC(=O)CC(=O)Nc1nc2CC[C@@H](Cc2s1)NC(=O)c1cc(Br)c(Br)[nH]1
D14167,Oc1ccccc1-c1nnc(S)o1
D14168,CCOc1ccc(cc1)-c1snnc1-c1cc(CC)c(O)cc1O
D14169,C\C(\C=C\C1CC1(C)c1cc2c(cc1C)C(C)(C)CCC2(C)C)=C/C(O)=O
D14170,CCSc1nc(C)nc(N)n1
D14171,CN[C@@H]1CCCN(C1)C(=O)c1cc(OCc2cc(C)no2)n(n1)-c1ccc(cc1)C#N
D14172,N[C@@H]1CCCN(C1)C(=O)c1cc(OCc2ccccn2)n(n1)-c1ccc(cc1)C#N
D14173,Cc1cc(Oc2c(I)cc(Cc3[nH]c(=O)[nH]c3O)cc2I)ccc1O
D14174,CC(=O)N1CCN(CC1)c1nc(N2CCOC[C@@H]2c2ccccc2)c2cc(ccc2n1)-c1c(C)noc1C
D14175,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
D14176,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC1=O)C(N)=O)[C@@H](C)CC
D14177,CN(C(=O)c1cc2c(n[nH]c2cc1O)C(=O)N1CCCCC1)c1ccc(cc1)N1CCOCC1
D14178,CN(C(=O)c1cc2c(CC3CCCCC3)n[nH]c2cc1O)c1ccc(cc1)N1CCOCC1
D14179,CNC[C@H]([C@@H](O)c1ccccc1)c1ccc2ccccc2c1
D14180,CN(CCF)c1ccc(\C=C/c2nc3ccccc3s2)cc1
D14181,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1
D14182,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O
D14183,CN(C)C1CN(C1)c1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12
D14184,C[C@H]1CN(CCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2ncn(C)c3=O)c(Cl)cn1)C1CCC1
D14185,Cn1cncc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12
D14186,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)ccc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F
D14187,Cn1cnc2n(CC(=O)Nc3cc(ncc3Cl)N3CC4CCC(F)(F)C4C3)cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c2c1=O
D14188,COc1c(O)c(cc(-c2cn(CC(=O)Nc3cc(nc(F)c3Cl)N3CCN(C)C[C@@H]3C)c3ncn(C)c(=O)c23)c1F)C(N)=O
D14189,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(N)CCOCC1)c1cccc(C(F)F)c1F
D14190,CCN1CCN([C@@H](C)C1)c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2nc2CCCCn2c3=O)c(Cl)c(F)n1
D14191,C[C@H]1CN(CCN1C)c1cc(F)c(cc1NC(=O)c1nn(C)c2ccccc12)-c1ccc(cc1)N1CCOCC1
D14192,CC[C@H](C)C(NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(O)=O
D14193,CS(=O)(=O)c1ccc(Cc2c(Cl)nc3ccc(cc3c2Cl)C(O)(c2cccnc2)c2cccc(Cl)c2)cc1
D14194,Cc1nc2c(cc(nn2c1Nc1ccccc1N1CCOCC1)N1CCOCC1)C(N)=O
D14195,Cn1cncc1[C@](O)(c1ccc(Cl)cc1)c1ccc2nc(N3CCC3)c(OCC(F)(F)F)c(Cl)c2c1
D14196,Cn1cncc1[C@](O)(c1ccc(nc1)C(F)(F)F)c1ccc2nc(N3CCC3)c(CC(F)(F)F)c(Cl)c2c1
D14197,OCC1O[C@H](Sc2ccc(C#N)c(Br)c2)C(O)[C@H]([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1
D14198,CCn1nc(C(=O)NC[C@H]2CC[C@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(CC(C)(C)C(F)(F)F)cc1OC(F)F
D14199,CNC(=O)c1nc(C(=O)N2CCC[C@@H]2C)c(s1)-c1cnc(NC(C)(C)C)cc1C(F)(F)F
D14200,CCc1cc(C[C@@H](C)C(F)(F)F)ncc1-c1c(C)c(nn1CC)C(=O)NC[C@H]1CC[C@H](C)CC1
D14201,C[C@H]1CN(CCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2nc2CCCCCn2c3=O)c(Cl)c(F)n1)C1COC1
D14202,OCC1O[C@H](Sc2ccc(C#N)c(Br)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1
D14203,CC1(C)CCC(C)(C)c2cc(ccc12)C(N=N)c1ccc2cc(ccc2c1)C(O)=O
D14204,CC(C)C[C@H](N(C)C(=O)CN1CCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCN=C(N)N)C(C)(C)S)[C@@H](C)O)C1=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(O)=O
D14205,Oc1ccccc1C(=O)\C=C\N1CC2CC1CN2c1ccccn1
D14206,CC(C)C[C@@H]1N(C)C(=O)CN2CCC[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)C(C)(C)SSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)C(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(N)=O)[C@@H](C)O)C2=O
D14207,CSc1ccc2[nH]cc(CCN(C)C)c2c1
D14208,FC(F)(F)Oc1ccc(Nc2cc(ncn2)-c2cn[nH]c2)cc1
D14209,Cc1nc(CNc2ncnc3ccc(cc23)-c2ccc3OCOc3c2)cs1
D14210,COc1ccc(cc1OC)[C@H]1CN(C[C@@H]1N(C)C)C1CCc2cccc(F)c12
D14211,NS(=O)(=O)c1ccc(cc1)C(=O)NCCOCCOCCNC(=O)C[NH3+]
D14212,OC(=O)c1cccnc1C(O)=O
D14213,Cc1cc(Nc2nc(nc3ccc(Cl)cc23)N2CCC(N)CC2)n[nH]1
D14214,Fc1cc(ccc1Oc1ccnc(c1)C1CC1)-c1ccn2c(CC3CC3)nnc2c1Cl
D14215,Oc1[nH]c(=O)[nH]c1Cc1cc(I)c(Oc2ccc(O)c(Br)c2)c(I)c1
D14216,Cc1c(cnn1-c1cccc(c1)C#N)C(=O)N1CCN([C@H](C1)c1ccc(Cl)cc1)C(=O)c1ccc(Br)cc1
D14217,COc1ccc(cc1)S(=O)(=O)N[C@H](C(C)C)C(=O)NO
D14218,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](N)CCCNC(N)=N)[C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(O)=O
D14219,COc1cccc(c1)N(C)C(=O)c1cc2c(Cc3cccc(C)c3)n[nH]c2cc1O
D14220,O=c1n(cnc2ccc(cc12)-c1ccnc2ccccc12)-c1ccc(cc1)N1CCOCC1
D14221,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(N)nc1
D14222,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@@H](CO)O[C@H]1OCCCCCCN=[N+]=[N-]
D14223,CCOC(=O)CCCCCCCOc1ccc(cc1)-c1cn(nn1)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
D14224,CN(C)C(=O)[C@H]1CSCc2c(cccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)C(=O)N1)-c1ccc(C(O)=O)c(C)c1
D14225,CN1CCN(CC1)c1ccc(Nc2nc(N)c(s2)C(=O)c2c(F)cccc2F)cc1
D14226,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CCC(=O)Nc1cccc(c1)-c1ccc(Cl)c(Cl)c1)C(=O)NCCC1CC1
D14227,CCCCCCCN1C(=S)NC(C1=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
D14228,OC(=O)CCCC\C=C(/c1ccc(cc1)-c1nc(co1)C(=O)NCCOCC1CCCCC1)c1cccnc1
D14229,CC(C)[C@@H]1CN(CCO1)c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)cn1
D14230,CN1CC2CC(C1)N2c1cc(NC(=O)Cn2cc(-c3cc(F)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)cn1
D14231,O=C(Cc1ccc(OCC[NH+]2CCCC2)cc1)Nc1cc(n[nH]1)C1CC1
D14232,CC(C)NCC(O)c1ccc2ccccc2c1
D14233,Cc1c(Nc2c(COC(=O)C(N)Cc3ccccc3)nc3c(N)cc(nn23)N2CCOCC2)cccc1C(F)(F)F
D14234,Nc1ncc(cc1OC(F)(F)F)-c1cn(c(C=O)n1)C12CC(C1)(C2)N1CCOCC1
D14235,CCN(CCOC)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)C(O)(C(F)(F)F)C(F)(F)F)C(=O)NCC(C)(C)O
D14236,C[C@@H]1CN(CC[C@@H]1N(C)C(=O)c1ccc(cc1)C(F)(F)F)C(=O)[C@@](C)(O)C(F)(F)F
D14237,CCn1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(C#N)c1-c1ccc(CCC(F)(F)F)cc1OC
D14238,CCC(CC(F)(F)F)Nc1cc(OC(F)F)c(cn1)-c1c(Cl)c(nn1CC)C(=O)NC[C@@]1(O)CC[C@@H](CC1)S(C)(=O)=O
D14239,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)N1CC2CC(C1)O2)C(F)(F)F
D14240,CN(C)C(=O)c1ccc(Cl)cc1S[C@H]1OC(CO)[C@H](O)[C@@H](C1O)n1cc(nn1)-c1csc(O)n1
D14241,CCc1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(C#N)n1-c1ccc(CCC(F)(F)F)cc1OC
D14242,CN(C)c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2nc(NCc2ccc(F)cc2)n(C)c3=O)c(Cl)cn1
D14243,COC(=O)c1csc(n1)N1CCC2(C1)CCC(=O)NC2=O
D14244,C[C@H]1CN(C)CCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2nc(C)n(C)c3=O)c(Cl)cn1
D14245,CC(C)C[C@H](N(C)C(=O)CN1CCCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCN=C(N)N)C(C)(C)S)[C@@H](C)O)C1=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(O)=O
D14246,Cc1ccc(NC(=O)c2ccc3OCCOc3c2)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1
D14247,CCCn1c2nc([nH]c2c(=O)n(Cc2ccc(N)cc2)c1=O)-c1ccc(OCC(O)=O)cc1
D14248,Clc1cccc2C(CCCc12)Nc1nc2ccccc2[nH]1
D14249,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1no[n+]([O-])c1C(N)=O
D14250,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)n2cc(nn2)-c2ccccc2)[C@H](O)[C@H]([C@H]1O)n1cc(nn1)-c1ccccc1
D14251,CN(c1ncccc1CNc1c(cnc2[nH]c(cc12)-c1ccccc1)C#N)S(C)(=O)=O
D14252,COc1ccc(cc1)S(=O)(=O)N(CC(N)=O)c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(OC)cc2)c2ccccc12
D14253,CN1CCN(CC1)c1cc(Cl)cc2n(Cc3cc(C)c(F)c(C)c3)c(nc12)N1CC2(CNC2)C1
D14254,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C[C@H](NC(=O)c3cc4cc(ccc4[nH]3)C(F)(F)P(O)(O)=O)C(=O)N12)C(=O)CCCCCC#Cc1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O)C(=O)NC(c1ccccc1)c1ccccc1
D14255,COc1cc(cc2nnn(C)c12)C(CC(O)=O)c1ccc(C)c(CN(C)S(=O)(=O)c2ccccc2)c1
D14256,COc1cccc(Nc2ccccc2C(O)=O)c1-c1ccccc1
D14257,CCCN(CCC)C[C@@H](C)NC(=O)c1ccc(cc1)-c1noc(n1)C(F)(F)F
D14258,CN(C)C(=O)[C@H]1CSCc2c(cccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)C(=O)N1)-c1ccc(s1)C(O)=O
D14259,C[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc3cnc[nH]3)NC1=O)C(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N2
D14260,COc1ccc(c(C)c1)-c1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2CCC[C@H]2C(N)=O)cc1
D14261,COc1cc2c(NC3CCN(CC3)C(C)C)cc(NC(=O)C=C)nc2cc1OCCCN1CCCC1
D14262,CNC(=O)c1ccc(Nc2nc(N)n(n2)C(=O)Nc2ccc(cc2)-c2cc(OCc3ccccc3)cc(c2)C(O)=O)cc1
D14263,CC(=O)c1cc(C(=O)Nc2cc(CO)cc(-c3cnn(C)c3)c2F)c2cc(O)ccn12
D14264,Cc1cc(F)cc(C)c1Oc1ccc(cc1-c1cn(C)c(=O)c2cc(oc12)-c1cnc([nH]1)C1CCCCC1)C(C)(C)O
D14265,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCN1CCC(CC1)Oc1ccccc1Cc1ccccc1)C(=O)NCCC(=O)N[C@@H](CCCCNC(=O)COc1ccc(\C=C\C2=[N+]3C(C=C2)=Cc2c(C)cc(C)n2[B-]3(F)F)cc1)C(N)=O
D14266,Cc1noc(C)c1-c1ccc2[nH]c(=O)cc(NCc3ccccc3)c2c1
D14267,COc1cc(CC(C)N)c(OC)cc1Br
D14268,C[C@H](C1CC1)N1CCN([C@@H](C)C1)c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2ncn(C)c3=O)c(Cl)cn1
D14269,CN(C)c1ccc(Nc2nccc(n2)-c2sc(C)nc2C)cc1Cl
D14270,CN(C)c1ccc(cc1)\N=N\c1nc2ccc(OCCOCCOCCF)cc2s1
D14271,NS(=O)(=O)Oc1ccc2c3CCCCCc3c(=O)oc2c1
D14272,C[C@H](NC(=O)COc1cc(C)c2c(nn(C)c2n1)-c1ccccc1)c1ccccc1
D14273,COc1ccccc1-c1nn(C)c2nc(OCC(=O)N[C@@H](C)c3ccc(C)cc3)ccc12
D14274,O=S(=O)(N1CCCNCC1)c1cccc2cnccc12
D14275,CC(C)[C@@H](O)c1nc(cn1C12CC(C1)(C2)N1CCOCC1)-c1cnc(N)c(OC(F)(F)F)c1
D14276,Cn1cnc2n(cnc2c1=O)[C@@H]1C[C@@H]2OP(O)(=O)O[C@@H]3[C@@H](COP(S)(=O)O[C@@H]1[C@@H]2O)O[C@H]([C@@H]3F)n1cnc2c(N)ncnc12
D14277,COc1cc(CC(C)(C)C(F)(F)F)ccc1-n1cc(nc1C)C(=O)NC[C@H]1CC[C@@H](CC1)S(C)(=O)=O
D14278,COC1[C@H](OC(CO)[C@H](O)[C@@H]1n1cc(nn1)-c1ccc(C)c(F)c1)Sc1cncc(Cl)c1
D14279,CC(=O)Nc1nc2cc(ccc2s1)C(=O)N1CCC2(C1)CCC(=O)NC2=O
D14280,CNC(=O)c1ccc2n(c(nc2c1)C1CCOCC1)-c1ccc2[nH]c(=O)[nH]c2c1
D14281,CO[C@H]1CN(C)CC[C@@H]1Nc1cc(=O)n(cc1C(=O)N[C@H](C)c1cccc(c1C)C(F)(F)F)C1CCOCC1
D14282,CNC(=O)c1coc(n1)C1C2CCC(O2)C1Cc1ccccc1CCC(O)=O
D14283,NCCCC[C@@H](NC(=O)CCCCCCCN1CCCN(CC1)S(=O)(=O)c1cccc2cnccc12)C(=O)NCCCCCC(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(N)=O
D14284,CC(Cc1ccc(cc1)C(O)=O)(NC(=O)C(Cc1ccc(OP(O)(O)=O)cc1)NC(=O)OCc1cccc(N)c1)C(=O)NC(CC(N)=O)C(N)=O
D14285,CC1=CCC2C(C1)c1c(O)cccc1OC2(C)C
D14286,COc1ccc(CNC(=O)c2ccc(cc2)-c2cc(nn2-c2ccc(Cl)c(Cl)c2)C(O)=O)cc1
D14287,COC(=O)CC1N=C(c2cc(OC)ccc2-n2c(C)nnc12)c1cccc2[nH]ccc12
D14288,C[n+]1cn([C@@H]2O[C@H](COP([O-])(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c12
D14289,CC(C)=CCCC(C)=Cc1c(O)cc2oc(cc(=O)c2c1O)-c1ccccc1
D14290,Oc1ccc(OCc2nnn[nH]2)cc1C(=O)C=Cc1cccc(C=Cc2ccc3ccccc3n2)c1
D14291,CS(=O)(=O)c1cc(cc(NS(=O)(=O)c2cc(Br)cc(Cl)c2O)c1O)S(F)(F)(F)(F)F
D14292,CC(C)[C@@H]1CC(=O)[C@@]2(C)\C=C3/C(CC[C@@]3(C)O)[C@]3(C)O[C@@H]3CC12
D14293,CC(C)[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CO)NC(=O)CCNC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](C)N
D14294,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C(c5ccc6cnccc6c5)[C@@]4(C)CC[C@H]23)C1
D14295,O=C(NCc1ccc(CN2CCC2)cc1)c1ccc2nncn2c1
D14296,OC[C@H]1O[C@@H]([C@@H](O)[C@@H](O)[C@@H]1O)n1cc(nn1)-c1ccc(OCCCCCCCC(O)=O)cc1
D14297,CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)C12CCC(CC1)(CC2)C(=O)NCCNC(=O)CCNC(=O)CCNC(=O)CCCCC[N+]1=C(\C=C\C=C\C=C2\N(C)c3ccc(cc3C2(C)C)S(O)(=O)=O)C(C)(C)c2cc(ccc12)S([O-])(=O)=O
D14298,CC[C@H]([C@@H]1N=C(c2c(C)c(C)sc2-n2c(C)nnc12)c1ccc(Cl)cc1)C(=O)OCCOCCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)c1ccc(cc1)-c1scnc1C)C(C)(C)C
D14299,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C1(O)CCS(=O)(=O)CC1)c1cccc(C(F)F)c1F
D14300,C[C@H]1COCCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2ncn(C)c3=O)c(Cl)cn1
D14301,CCCSc1nc2ccc(NC(=O)CCNC(=O)NCCOc3ccc(CC(C(O)=O)C(O)=O)cc3)cc2s1
D14302,OC(=O)c1ccncc1Nc1nn(CCN2CCC(F)(F)CC2)c2ccc(F)cc12
D14303,CC(N)C1CCN(CC1)S(=O)(=O)c1cccc2cnccc12
D14304,CCn1c(nc2c(c(Br)c(Br)cc12)[N+]([O-])=O)N1CCNCC1
D14305,COc1nc2ccc(cc2c(Cl)c1CN1CCC(F)CC1)[C@@](O)(c1cnnn1C)c1ccc(C)nc1C
D14306,CCc1nc2ccc(cc2c(CC)c1CC(F)(F)F)[C@](O)(c1cncn1C)c1ccnc(c1)C(F)(F)F
D14307,C[C@@H]1CN(CC[C@@H]1N(C)C(=O)c1ccccc1)C(=O)[C@@](C)(O)C(F)(F)F
D14308,OCC1O[C@H](Sc2cc(Cl)ccc2F)C(O)[C@H]([C@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1
D14309,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(CCC(F)(F)F)cc1F
D14310,OCC1O[C@H](Sc2cc(Cl)cnc2C(O)=O)C(O)[C@H]([C@H]1O)n1cc(nn1)-c1csc(O)n1
